prefix_family_id,prompt_id,vertical,memory_mode,total_input_tokens_estimated,exact_shared_prefix_tokens_estimated,variable_suffix_tokens_estimated,reusable_token_ratio_estimated,tokenizer,measurement_type
prefix_family_b797a07febd8,retail_scaleup_2000_0207,retail,mm2_hybrid_top5,390,28,362,0.071795,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0208,retail,mm2_hybrid_top5,406,28,378,0.068966,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0209,retail,mm2_hybrid_top5,432,28,404,0.064815,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0210,retail,mm2_hybrid_top5,284,28,256,0.098592,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0211,retail,mm2_hybrid_top5,430,28,402,0.065116,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0212,retail,mm2_hybrid_top5,346,28,318,0.080925,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0213,retail,mm2_hybrid_top5,532,28,504,0.052632,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0214,retail,mm2_hybrid_top5,430,28,402,0.065116,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0215,retail,mm2_hybrid_top5,434,28,406,0.064516,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0216,retail,mm2_hybrid_top5,419,28,391,0.066826,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0217,retail,mm2_hybrid_top5,434,28,406,0.064516,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0218,retail,mm2_hybrid_top5,455,28,427,0.061538,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0219,retail,mm2_hybrid_top5,334,28,306,0.083832,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0220,retail,mm2_hybrid_top5,404,28,376,0.069307,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0221,retail,mm2_hybrid_top5,408,28,380,0.068627,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0222,retail,mm2_hybrid_top5,445,28,417,0.062921,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0223,retail,mm2_hybrid_top5,646,28,618,0.043344,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0224,retail,mm2_hybrid_top5,389,28,361,0.071979,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0225,retail,mm2_hybrid_top5,334,28,306,0.083832,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0226,retail,mm2_hybrid_top5,542,28,514,0.051661,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0227,retail,mm2_hybrid_top5,412,28,384,0.067961,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0228,retail,mm2_hybrid_top5,429,28,401,0.065268,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0229,retail,mm2_hybrid_top5,422,28,394,0.066351,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0230,retail,mm2_hybrid_top5,384,28,356,0.072917,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0231,retail,mm2_hybrid_top5,451,28,423,0.062084,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0232,retail,mm2_hybrid_top5,468,28,440,0.059829,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0233,retail,mm2_hybrid_top5,464,28,436,0.060345,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0234,retail,mm2_hybrid_top5,452,28,424,0.061947,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0235,retail,mm2_hybrid_top5,434,28,406,0.064516,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0236,retail,mm2_hybrid_top5,414,28,386,0.067633,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0237,retail,mm2_hybrid_top5,423,28,395,0.066194,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0238,retail,mm2_hybrid_top5,511,28,483,0.054795,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0239,retail,mm2_hybrid_top5,421,28,393,0.066508,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0240,retail,mm2_hybrid_top5,374,28,346,0.074866,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0241,retail,mm2_hybrid_top5,419,28,391,0.066826,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0242,retail,mm2_hybrid_top5,445,28,417,0.062921,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0243,retail,mm2_hybrid_top5,450,28,422,0.062222,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0244,retail,mm2_hybrid_top5,422,28,394,0.066351,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0245,retail,mm2_hybrid_top5,350,28,322,0.08,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0246,retail,mm2_hybrid_top5,539,28,511,0.051948,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0247,retail,mm2_hybrid_top5,434,28,406,0.064516,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0248,retail,mm2_hybrid_top5,611,28,583,0.045827,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0249,retail,mm2_hybrid_top5,410,28,382,0.068293,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0250,retail,mm2_hybrid_top5,414,28,386,0.067633,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0251,retail,mm2_hybrid_top5,470,28,442,0.059574,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0252,retail,mm2_hybrid_top5,346,28,318,0.080925,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0253,retail,mm2_hybrid_top5,529,28,501,0.05293,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0254,retail,mm2_hybrid_top5,400,28,372,0.07,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0255,retail,mm2_hybrid_top5,424,28,396,0.066038,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0256,retail,mm2_hybrid_top5,478,28,450,0.058577,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0257,retail,mm2_hybrid_top5,401,28,373,0.069825,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0258,retail,mm2_hybrid_top5,336,28,308,0.083333,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0259,retail,mm2_hybrid_top5,411,28,383,0.068127,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0260,retail,mm2_hybrid_top5,394,28,366,0.071066,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0261,retail,mm2_hybrid_top5,444,28,416,0.063063,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0262,retail,mm2_hybrid_top5,434,28,406,0.064516,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0263,retail,mm2_hybrid_top5,512,28,484,0.054688,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0264,retail,mm2_hybrid_top5,279,28,251,0.100358,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0265,retail,mm2_hybrid_top5,444,28,416,0.063063,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0266,retail,mm2_hybrid_top5,484,28,456,0.057851,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0267,retail,mm2_hybrid_top5,477,28,449,0.0587,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0268,retail,mm2_hybrid_top5,436,28,408,0.06422,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0269,retail,mm2_hybrid_top5,414,28,386,0.067633,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0270,retail,mm2_hybrid_top5,406,28,378,0.068966,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0271,retail,mm2_hybrid_top5,533,28,505,0.052533,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0272,retail,mm2_hybrid_top5,434,28,406,0.064516,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0273,retail,mm2_hybrid_top5,557,28,529,0.050269,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0274,retail,mm2_hybrid_top5,410,28,382,0.068293,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0275,retail,mm2_hybrid_top5,424,28,396,0.066038,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0276,retail,mm2_hybrid_top5,451,28,423,0.062084,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0277,retail,mm2_hybrid_top5,434,28,406,0.064516,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0278,retail,mm2_hybrid_top5,362,28,334,0.077348,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0279,retail,mm2_hybrid_top5,353,28,325,0.07932,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0280,retail,mm2_hybrid_top5,414,28,386,0.067633,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0281,retail,mm2_hybrid_top5,627,28,599,0.044657,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0282,retail,mm2_hybrid_top5,423,28,395,0.066194,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0283,retail,mm2_hybrid_top5,531,28,503,0.052731,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0284,retail,mm2_hybrid_top5,441,28,413,0.063492,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0285,retail,mm2_hybrid_top5,334,28,306,0.083832,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0286,retail,mm2_hybrid_top5,542,28,514,0.051661,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0287,retail,mm2_hybrid_top5,412,28,384,0.067961,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0288,retail,mm2_hybrid_top5,429,28,401,0.065268,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0289,retail,mm2_hybrid_top5,422,28,394,0.066351,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0290,retail,mm2_hybrid_top5,384,28,356,0.072917,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0291,retail,mm2_hybrid_top5,342,28,314,0.081871,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0292,retail,mm2_hybrid_top5,423,28,395,0.066194,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0293,retail,mm2_hybrid_top5,396,28,368,0.070707,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0294,retail,mm2_hybrid_top5,433,28,405,0.064665,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0295,retail,mm2_hybrid_top5,414,28,386,0.067633,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0296,retail,mm2_hybrid_top5,397,28,369,0.070529,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0297,retail,mm2_hybrid_top5,291,28,263,0.09622,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0298,retail,mm2_hybrid_top5,446,28,418,0.06278,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0299,retail,mm2_hybrid_top5,463,28,435,0.060475,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0300,retail,mm2_hybrid_top5,452,28,424,0.061947,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0301,retail,mm2_hybrid_top5,452,28,424,0.061947,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0302,retail,mm2_hybrid_top5,418,28,390,0.066986,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0303,retail,mm2_hybrid_top5,461,28,433,0.060738,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0304,retail,mm2_hybrid_top5,410,28,382,0.068293,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0305,retail,mm2_hybrid_top5,414,28,386,0.067633,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0306,retail,mm2_hybrid_top5,567,28,539,0.049383,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0307,retail,mm2_hybrid_top5,423,28,395,0.066194,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0308,retail,mm2_hybrid_top5,588,28,560,0.047619,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0309,retail,mm2_hybrid_top5,279,28,251,0.100358,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0310,retail,mm2_hybrid_top5,414,28,386,0.067633,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0311,retail,mm2_hybrid_top5,368,28,340,0.076087,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0312,retail,mm2_hybrid_top5,357,28,329,0.078431,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0313,retail,mm2_hybrid_top5,618,28,590,0.045307,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0314,retail,mm2_hybrid_top5,452,28,424,0.061947,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0315,retail,mm2_hybrid_top5,404,28,376,0.069307,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0316,retail,mm2_hybrid_top5,430,28,402,0.065116,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0317,retail,mm2_hybrid_top5,445,28,417,0.062921,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0318,retail,mm2_hybrid_top5,336,28,308,0.083333,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0319,retail,mm2_hybrid_top5,411,28,383,0.068127,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0320,retail,mm2_hybrid_top5,394,28,366,0.071066,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0321,retail,mm2_hybrid_top5,444,28,416,0.063063,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0322,retail,mm2_hybrid_top5,434,28,406,0.064516,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0323,retail,mm2_hybrid_top5,512,28,484,0.054688,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0324,retail,mm2_hybrid_top5,334,28,306,0.083832,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0325,retail,mm2_hybrid_top5,404,28,376,0.069307,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0326,retail,mm2_hybrid_top5,408,28,380,0.068627,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0327,retail,mm2_hybrid_top5,445,28,417,0.062921,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0328,retail,mm2_hybrid_top5,646,28,618,0.043344,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0329,retail,mm2_hybrid_top5,389,28,361,0.071979,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0330,retail,mm2_hybrid_top5,284,28,256,0.098592,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0331,retail,mm2_hybrid_top5,516,28,488,0.054264,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0332,retail,mm2_hybrid_top5,488,28,460,0.057377,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0333,retail,mm2_hybrid_top5,454,28,426,0.061674,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0334,retail,mm2_hybrid_top5,452,28,424,0.061947,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0335,retail,mm2_hybrid_top5,398,28,370,0.070352,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0336,retail,mm2_hybrid_top5,481,28,453,0.058212,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0337,retail,mm2_hybrid_top5,423,28,395,0.066194,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0338,retail,mm2_hybrid_top5,420,28,392,0.066667,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0339,retail,mm2_hybrid_top5,377,28,349,0.074271,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0340,retail,mm2_hybrid_top5,404,28,376,0.069307,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0341,retail,mm2_hybrid_top5,603,28,575,0.046434,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0342,retail,mm2_hybrid_top5,291,28,263,0.09622,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0343,retail,mm2_hybrid_top5,531,28,503,0.052731,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0344,retail,mm2_hybrid_top5,342,28,314,0.081871,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0345,retail,mm2_hybrid_top5,344,28,316,0.081395,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0346,retail,mm2_hybrid_top5,632,28,604,0.044304,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0347,retail,mm2_hybrid_top5,456,28,428,0.061404,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0348,retail,mm2_hybrid_top5,406,28,378,0.068966,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0349,retail,mm2_hybrid_top5,422,28,394,0.066351,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0350,retail,mm2_hybrid_top5,424,28,396,0.066038,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0351,retail,mm2_hybrid_top5,342,28,314,0.081871,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0352,retail,mm2_hybrid_top5,423,28,395,0.066194,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0353,retail,mm2_hybrid_top5,396,28,368,0.070707,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0354,retail,mm2_hybrid_top5,433,28,405,0.064665,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0355,retail,mm2_hybrid_top5,414,28,386,0.067633,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0356,retail,mm2_hybrid_top5,397,28,369,0.070529,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0357,retail,mm2_hybrid_top5,346,28,318,0.080925,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0358,retail,mm2_hybrid_top5,529,28,501,0.05293,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0359,retail,mm2_hybrid_top5,400,28,372,0.07,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0360,retail,mm2_hybrid_top5,424,28,396,0.066038,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0361,retail,mm2_hybrid_top5,478,28,450,0.058577,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0362,retail,mm2_hybrid_top5,401,28,373,0.069825,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0363,retail,mm2_hybrid_top5,450,28,422,0.062222,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0364,retail,mm2_hybrid_top5,445,28,417,0.062921,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0365,retail,mm2_hybrid_top5,462,28,434,0.060606,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0366,retail,mm2_hybrid_top5,473,28,445,0.059197,repo_regex_tokenizer_v1,estimated
